time,open,high,low,close,tick_volume,spread,real_volume,ticker
2018-11-12,85637.0,86227.0,85009.0,85525.0,831877,0,8550672480,IBOV
2018-11-13,85531.0,85941.0,84071.0,84914.0,982502,0,11009361635,IBOV
2018-11-14,84898.0,85973.0,84267.0,85973.0,1128767,0,13674532420,IBOV
2018-11-16,85975.0,88516.0,85975.0,88515.0,1206253,0,12892107671,IBOV
2018-11-19,88472.0,88484.0,87047.0,87901.0,792438,0,9367395587,IBOV
2018-11-21,87896.0,87896.0,86254.0,87269.0,1906788,0,20492504677,IBOV
2018-11-22,87246.0,87656.0,87222.0,87477.0,1063107,0,10799722176,IBOV
2018-11-23,87476.0,87477.0,85763.0,86230.0,936070,0,10396615782,IBOV
2018-11-26,86237.0,87147.0,84905.0,85547.0,6362571,0,68013706236,IBOV
2018-11-27,85558.0,88018.0,85377.0,87891.0,1228043,0,11981471049,IBOV
2018-11-28,87891.0,89483.0,87153.0,89251.0,1157965,0,13103854399,IBOV
2018-11-29,89249.0,89910.0,88475.0,89710.0,928156,0,10420651614,IBOV
2018-11-30,89709.0,90246.0,89258.0,89504.0,1079800,0,16102458810,IBOV
2018-12-03,89511.0,91242.0,89429.0,89820.0,1230900,0,14813487672,IBOV
2018-12-04,89820.0,90452.0,88041.0,88624.0,1131812,0,12411539126,IBOV
2018-12-05,88644.0,89111.0,88449.0,89040.0,624530,0,6578174852,IBOV
2018-12-06,88933.0,88933.0,87025.0,88846.0,1018754,0,10594457752,IBOV
2018-12-07,88849.0,89986.0,87907.0,88115.0,947696,0,11088919200,IBOV
2018-12-10,88115.0,88384.0,85915.0,85915.0,902336,0,9545843658,IBOV
2018-12-11,85949.0,87520.0,85583.0,86420.0,945653,0,10576607406,IBOV
2018-12-12,86467.0,87946.0,86467.0,86977.0,1184685,0,11808102106,IBOV
2018-12-13,86984.0,87842.0,86856.0,87838.0,844566,0,8638942179,IBOV
2018-12-14,87838.0,88184.0,87106.0,87450.0,789425,0,8595175209,IBOV
2018-12-17,87448.0,87820.0,86328.0,86400.0,833756,0,9060734526,IBOV
2018-12-18,86400.0,87274.0,86400.0,86610.0,869486,0,9636782061,IBOV
2018-12-19,86657.0,88101.0,85674.0,85674.0,1017590,0,13361781685,IBOV
2018-12-20,85678.0,86584.0,84756.0,85269.0,1013578,0,12902055310,IBOV
2018-12-21,85269.0,86554.0,85134.0,85697.0,941814,0,14432196298,IBOV
2018-12-26,85684.0,85684.0,83892.0,85136.0,787375,0,7714979946,IBOV
2018-12-27,85141.0,85739.0,84876.0,85460.0,793419,0,8067461124,IBOV
2018-12-28,85509.0,88044.0,85504.0,87887.0,860987,0,9037923165,IBOV
2019-01-02,87879.0,91479.0,87536.0,91012.0,1327689,0,14161809518,IBOV
2019-01-03,91011.0,91596.0,89922.0,91564.0,1312636,0,17365707795,IBOV
2019-01-04,91577.0,92701.0,90824.0,91841.0,3556069,0,41567673771,IBOV
2019-01-07,91845.0,92552.0,91288.0,91699.0,986162,0,12083536033,IBOV
2019-01-08,91702.0,92231.0,91064.0,92032.0,1166559,0,11563913913,IBOV
2019-01-09,92033.0,93626.0,92028.0,93613.0,1320061,0,13248664745,IBOV
2019-01-10,93599.0,93987.0,93050.0,93806.0,1112618,0,11782883660,IBOV
2019-01-11,93806.0,93961.0,93359.0,93658.0,1179464,0,11912983438,IBOV
2019-01-14,93650.0,94474.0,93335.0,94474.0,1053151,0,10831341205,IBOV
2019-01-15,94474.0,94695.0,93402.0,94056.0,998057,0,12130120683,IBOV
2019-01-16,94057.0,94393.0,93687.0,94393.0,1032879,0,10115505241,IBOV
2019-01-17,94393.0,95682.0,93950.0,95351.0,1164135,0,12513098697,IBOV
2019-01-18,95386.0,96396.0,95386.0,96097.0,2241182,0,25756066926,IBOV
2019-01-21,96069.0,96076.0,94863.0,96010.0,683079,0,7078800078,IBOV
2019-01-22,96008.0,96070.0,94662.0,95103.0,950972,0,10630626244,IBOV
2019-01-23,95116.0,96576.0,95116.0,96558.0,1006958,0,11633420789,IBOV
2019-01-24,96558.0,97677.0,96558.0,97677.0,1042728,0,12027859916,IBOV
2019-01-28,97674.0,97937.0,94783.0,95444.0,1603534,0,20941622155,IBOV
2019-01-29,95508.0,96751.0,95508.0,95639.0,1229494,0,14325374434,IBOV
2019-01-30,95651.0,97107.0,95651.0,96996.0,1324983,0,15337846030,IBOV
2019-01-31,97036.0,98405.0,97036.0,97394.0,1412436,0,15935021224,IBOV
2019-02-01,97399.0,98044.0,96990.0,97861.0,1127830,0,10499067315,IBOV
2019-02-04,97861.0,98589.0,96901.0,98589.0,996817,0,11360016426,IBOV
2019-02-05,98587.0,98587.0,97596.0,98311.0,1081048,0,12624377303,IBOV
2019-02-06,98308.0,98308.0,94636.0,94636.0,1242965,0,13966728712,IBOV
2019-02-07,94654.0,95642.0,93507.0,94406.0,1293294,0,14337990483,IBOV
2019-02-08,94401.0,95486.0,93424.0,95343.0,1162610,0,13696565611,IBOV
2019-02-11,95351.0,95499.0,93737.0,94413.0,888977,0,9834345813,IBOV
2019-02-12,94420.0,96571.0,94420.0,96168.0,1109196,0,13776414412,IBOV
2019-02-13,96177.0,96804.0,95389.0,95842.0,1463716,0,15330882975,IBOV
2019-02-14,95858.0,98019.0,94915.0,98015.0,1133584,0,14200956771,IBOV
2019-02-15,98015.0,98238.0,97083.0,97526.0,1061835,0,12038416520,IBOV
2019-02-18,97218.0,97218.0,96239.0,96510.0,296627,0,4700539653,IBOV
2019-02-19,96513.0,98185.0,96513.0,97659.0,883028,0,12170045276,IBOV
2019-02-20,97661.0,98544.0,96545.0,96545.0,1343856,0,14410362312,IBOV
2019-02-21,96546.0,97231.0,95793.0,96932.0,1090345,0,13234273256,IBOV
2019-02-22,96929.0,97887.0,96929.0,97886.0,966402,0,11387188403,IBOV
2019-02-25,97881.0,98190.0,97087.0,97240.0,923612,0,10145000443,IBOV
2019-02-26,97242.0,97904.0,97235.0,97603.0,899487,0,9036617912,IBOV
2019-02-27,97603.0,97782.0,96886.0,97307.0,971898,0,9938715684,IBOV
2019-02-28,97307.0,97528.0,95364.0,95584.0,1108728,0,13895579032,IBOV
2019-03-01,95584.0,96113.0,94394.0,94604.0,1046058,0,10806326845,IBOV
2019-03-06,94604.0,94889.0,93945.0,94217.0,3030350,0,26749675654,IBOV
2019-03-07,94216.0,94532.0,93729.0,94340.0,1003503,0,10284194351,IBOV
2019-03-08,94340.0,95476.0,93305.0,95365.0,1020726,0,10574196800,IBOV
2019-03-11,95628.0,98027.0,95628.0,98027.0,482615,0,7616434148,IBOV
2019-03-12,98038.0,98150.0,97267.0,97828.0,814951,0,10021041053,IBOV
2019-03-13,97831.0,99267.0,97464.0,98904.0,1076776,0,12914918780,IBOV
2019-03-14,98905.0,99036.0,97776.0,98605.0,826248,0,9572884168,IBOV
2019-03-15,98605.0,99393.0,98597.0,99137.0,907409,0,13901163510,IBOV
2019-03-18,99141.0,100038.0,99141.0,99994.0,1798950,0,23016853090,IBOV
2019-03-19,100004.0,100439.0,99373.0,99588.0,1103735,0,14150463414,IBOV
2019-03-20,99588.0,99708.0,97981.0,98041.0,1061737,0,13032326067,IBOV
2019-03-21,98041.0,98046.0,95456.0,96729.0,1376532,0,14102323814,IBOV
2019-03-22,96725.0,96725.0,93380.0,93735.0,1602851,0,16296688777,IBOV
2019-03-25,93732.0,94384.0,93103.0,93662.0,620100,0,9082961570,IBOV
2019-03-26,93668.0,95525.0,93668.0,95307.0,1066844,0,12456762415,IBOV
2019-03-27,95297.0,95297.0,91903.0,91903.0,1477978,0,14385601072,IBOV
2019-03-28,91901.0,94854.0,91584.0,94389.0,1314115,0,14224983654,IBOV
2019-03-29,94402.0,95863.0,94402.0,95415.0,1067037,0,12213495485,IBOV
2019-04-01,95423.0,96752.0,95423.0,96054.0,845523,0,9877959450,IBOV
2019-04-02,96062.0,96690.0,94825.0,95387.0,802273,0,9375018323,IBOV
2019-04-03,95392.0,96442.0,94124.0,94491.0,989967,0,11162119583,IBOV
2019-04-04,94503.0,96394.0,94334.0,96313.0,980977,0,10216884691,IBOV
2019-04-05,96319.0,97493.0,96152.0,97108.0,1816751,0,18333964548,IBOV
2019-04-08,97110.0,97610.0,96743.0,97369.0,921707,0,9036068937,IBOV
2019-04-09,97366.0,97366.0,95488.0,96292.0,1019947,0,9551245776,IBOV
2019-04-10,96292.0,96902.0,95670.0,95953.0,962826,0,11325469521,IBOV
2019-04-11,95954.0,95954.0,94173.0,94755.0,904937,0,8833345535,IBOV
2019-04-12,94747.0,94768.0,92516.0,92875.0,1313721,0,17196314611,IBOV
2019-04-15,92875.0,93723.0,92697.0,93083.0,1069840,0,12057707277,IBOV
2019-04-16,93082.0,95062.0,92879.0,94333.0,1098085,0,11465432788,IBOV
2019-04-17,94337.0,95042.0,92338.0,93285.0,1328326,0,16607579272,IBOV
2019-04-18,93285.0,95140.0,93285.0,94578.0,959452,0,12401351326,IBOV
2019-04-22,94547.0,95038.0,93721.0,94588.0,778787,0,7849605728,IBOV
2019-04-23,94590.0,96315.0,94590.0,95923.0,979348,0,10381365155,IBOV
2019-04-24,95923.0,95923.0,94163.0,95045.0,1061614,0,11406085870,IBOV
2019-04-25,95027.0,96552.0,94213.0,96552.0,1108179,0,12405834100,IBOV
2019-04-26,96552.0,96563.0,95620.0,96236.0,980039,0,9500957748,IBOV
2019-04-29,96254.0,97123.0,96004.0,96188.0,793270,0,8311858957,IBOV
2019-04-30,96191.0,96707.0,95613.0,96353.0,1031208,0,10477748116,IBOV
2019-05-02,96339.0,96339.0,95312.0,95528.0,6875993,0,78416481683,IBOV
2019-05-03,95521.0,96315.0,95521.0,96008.0,30697321,0,366690138582,IBOV
2019-05-06,95992.0,95992.0,94540.0,95009.0,768382,0,7649111441,IBOV
2019-05-07,95009.0,95009.0,92750.0,94389.0,1156958,0,12049459312,IBOV
2019-05-08,94389.0,96312.0,94389.0,95597.0,1177269,0,12252442612,IBOV
2019-05-09,95597.0,95597.0,93883.0,94808.0,1033264,0,10709609944,IBOV
2019-05-10,94809.0,94848.0,93234.0,94258.0,1061364,0,10583834702,IBOV
2019-05-13,94252.0,94252.0,91600.0,91727.0,1146151,0,10805350968,IBOV
2019-05-14,91772.0,92529.0,91562.0,92092.0,987932,0,9872870196,IBOV
2019-05-15,92088.0,92088.0,90295.0,91623.0,1210094,0,11323434899,IBOV
2019-05-16,91622.0,91622.0,89778.0,90024.0,1410840,0,14137597053,IBOV
2019-05-17,90023.0,91321.0,89409.0,89993.0,1258612,0,13285382128,IBOV
2019-05-20,90006.0,92117.0,89822.0,91946.0,14027747,0,136877703802,IBOV
2019-05-21,91946.0,94573.0,91946.0,94485.0,1262781,0,13796980513,IBOV
2019-05-22,94485.0,95212.0,93883.0,94361.0,992768,0,11207652733,IBOV
2019-05-23,94360.0,94547.0,93300.0,93910.0,871816,0,10021645647,IBOV
2019-05-24,93912.0,94900.0,93545.0,93628.0,932315,0,9434148476,IBOV
2019-05-27,93747.0,95444.0,93746.0,94864.0,689983,0,6725116559,IBOV
2019-05-28,94863.0,96552.0,94707.0,96393.0,1164577,0,17858080520,IBOV
2019-05-29,96389.0,96986.0,95690.0,96567.0,1113734,0,11661354765,IBOV
2019-05-30,96566.0,97939.0,96511.0,97457.0,1084501,0,10949131617,IBOV
2019-05-31,97420.0,97992.0,96792.0,97030.0,1229586,0,13222491227,IBOV
2019-06-03,97036.0,97757.0,96430.0,97020.0,1142828,0,11427617765,IBOV
2019-06-04,97020.0,97723.0,96593.0,97380.0,1091845,0,11183308132,IBOV
2019-06-05,97381.0,97686.0,95686.0,95997.0,915171,0,9864386213,IBOV
2019-06-06,96002.0,97462.0,96002.0,97205.0,920280,0,10259442821,IBOV
2019-06-07,97205.0,98326.0,97205.0,97821.0,948452,0,9404259653,IBOV
2019-06-10,97828.0,97856.0,96782.0,97467.0,916677,0,8970253269,IBOV
2019-06-11,97467.0,98985.0,97467.0,98960.0,1118823,0,13809493312,IBOV
2019-06-12,98960.0,99240.0,97831.0,98321.0,1097222,0,12340873013,IBOV
2019-06-13,98321.0,99364.0,98321.0,98774.0,1146907,0,14586424636,IBOV
2019-06-14,98776.0,98981.0,97601.0,98040.0,958256,0,14009573372,IBOV
2019-06-17,98038.0,98439.0,97623.0,97623.0,924657,0,10453540637,IBOV
2019-06-18,97633.0,99412.0,97633.0,99404.0,1012961,0,12060465382,IBOV
2019-06-19,99409.0,100327.0,98978.0,100303.0,1006937,0,12139633963,IBOV
2019-06-21,100305.0,102100.0,100305.0,102013.0,1148752,0,14933018725,IBOV
2019-06-24,102018.0,102617.0,101589.0,102062.0,905548,0,9307805720,IBOV
2019-06-25,102061.0,102061.0,99890.0,100093.0,992338,0,12506567240,IBOV
2019-06-26,100095.0,101126.0,100095.0,100689.0,840251,0,13152603087,IBOV
2019-06-27,100689.0,101025.0,99421.0,100724.0,946283,0,11493703787,IBOV
2019-06-28,100726.0,101563.0,100726.0,100967.0,891735,0,10833683682,IBOV
2019-07-01,100974.0,102432.0,100974.0,101340.0,980439,0,10876792867,IBOV
2019-07-02,101342.0,101565.0,100073.0,100605.0,1151267,0,13292493592,IBOV
2019-07-03,100576.0,102177.0,100451.0,102043.0,1018324,0,11708457161,IBOV
2019-07-04,102047.0,104022.0,102047.0,103636.0,949601,0,10222881844,IBOV
2019-07-05,103628.0,104176.0,102622.0,104090.0,1006423,0,11712932205,IBOV
2019-07-08,104089.0,104679.0,103988.0,104530.0,789059,0,9198414527,IBOV
2019-07-10,104537.0,106650.0,104537.0,105817.0,1620820,0,17494519942,IBOV
2019-07-11,105818.0,105886.0,104814.0,105146.0,1152105,0,12955195489,IBOV
2019-07-12,105158.0,105731.0,103903.0,103906.0,1082918,0,12882541376,IBOV
2019-07-15,103909.0,104578.0,103495.0,103803.0,874646,0,10191621843,IBOV
2019-07-16,103805.0,104440.0,103361.0,103775.0,916585,0,11669633900,IBOV
2019-07-17,103775.0,104453.0,103712.0,103856.0,884913,0,10724745014,IBOV
2019-07-18,103859.0,104773.0,103859.0,104717.0,869993,0,11190546168,IBOV
2019-07-19,104716.0,104723.0,103388.0,103452.0,826051,0,9657519663,IBOV
2019-07-22,103482.0,104278.0,103482.0,103950.0,817369,0,8995690731,IBOV
2019-07-23,103950.0,104430.0,103518.0,103704.0,873795,0,11828963227,IBOV
2019-07-24,103707.0,104570.0,103707.0,104120.0,1056403,0,12661171014,IBOV
2019-07-25,104119.0,104440.0,102391.0,102655.0,1260050,0,15100685146,IBOV
2019-07-26,102654.0,103209.0,102196.0,102819.0,1041396,0,13913284106,IBOV
2019-07-29,102817.0,103483.0,102461.0,103483.0,838779,0,9582958278,IBOV
2019-07-30,103483.0,103555.0,102596.0,102933.0,1004078,0,11473304156,IBOV
2019-07-31,102946.0,103129.0,100950.0,101812.0,2544472,0,29068344154,IBOV
2019-08-01,101819.0,104056.0,101819.0,102126.0,1709581,0,20139229616,IBOV
2019-08-02,102122.0,103180.0,101667.0,102674.0,1163858,0,13854899282,IBOV
2019-08-05,102658.0,102658.0,99630.0,100098.0,1379936,0,13692266283,IBOV
2019-08-06,100098.0,102178.0,100098.0,102164.0,1209089,0,13902086008,IBOV
2019-08-07,102163.0,102784.0,100476.0,102782.0,1263281,0,15074508046,IBOV
2019-08-08,102782.0,104282.0,102782.0,104115.0,1417141,0,15019540539,IBOV
2019-08-09,104102.0,104848.0,103547.0,103996.0,1128387,0,12903800926,IBOV
2019-08-12,103946.0,103946.0,101621.0,101915.0,1119620,0,11658586143,IBOV
2019-08-13,101912.0,103778.0,101414.0,103300.0,1220999,0,13607476842,IBOV
2019-08-14,103270.0,103270.0,99955.0,100258.0,1645452,0,15948102109,IBOV
2019-08-15,100262.0,101014.0,98200.0,99057.0,1450503,0,15132634657,IBOV
2019-08-16,99059.0,100567.0,99059.0,99806.0,1339470,0,12752081583,IBOV
2019-08-19,99810.0,100948.0,98908.0,99469.0,1171598,0,12068325721,IBOV
2019-08-20,99472.0,99665.0,98002.0,99222.0,1160504,0,11471565614,IBOV
2019-08-21,99227.0,101240.0,99221.0,101202.0,1270076,0,14237855014,IBOV
2019-08-22,101209.0,101469.0,100011.0,100011.0,1043294,0,11225730320,IBOV
2019-08-23,100007.0,100025.0,97085.0,97667.0,1474150,0,14037911025,IBOV
2019-08-26,97687.0,98436.0,95961.0,96430.0,1084931,0,10013686694,IBOV
2019-08-27,96434.0,97951.0,95855.0,97276.0,1272040,0,16228152269,IBOV
2019-08-28,97273.0,98346.0,96557.0,98194.0,1035968,0,9994308696,IBOV
2019-08-29,98194.0,100684.0,98194.0,100524.0,1236141,0,12455377115,IBOV
2019-08-30,100526.0,101551.0,100526.0,101135.0,1105834,0,15820991454,IBOV
2019-09-02,101133.0,101611.0,100626.0,100626.0,753010,0,7038612863,IBOV
2019-09-03,100626.0,101417.0,99406.0,99681.0,1064277,0,10910199045,IBOV
2019-09-04,99706.0,101201.0,99706.0,101201.0,1022269,0,11079115759,IBOV
2019-09-05,101204.0,103259.0,101204.0,102243.0,1123152,0,12970973725,IBOV
2019-09-06,102247.0,103182.0,102246.0,102935.0,918209,0,10588376119,IBOV
2019-09-09,102937.0,104260.0,102793.0,103181.0,1376066,0,14741696322,IBOV
2019-09-10,103180.0,103504.0,102231.0,103032.0,1354918,0,13601404227,IBOV
2019-09-11,103036.0,104156.0,103036.0,103446.0,1053802,0,12878159387,IBOV
2019-09-12,103453.0,104618.0,103453.0,104371.0,1114970,0,13174718634,IBOV
2019-09-13,104371.0,104699.0,103275.0,103501.0,997601,0,11130486205,IBOV
2019-09-16,103496.0,104005.0,102782.0,103680.0,1186379,0,16280540843,IBOV
2019-09-17,103680.0,104619.0,103079.0,104617.0,1053178,0,12493092063,IBOV
2019-09-18,104616.0,104762.0,103684.0,104532.0,4570670,0,50511711867,IBOV
2019-09-19,104555.0,106001.0,104286.0,104339.0,3405862,0,37674754424,IBOV
2019-09-20,104339.0,105045.0,103914.0,104817.0,1117927,0,18378018566,IBOV
2019-09-23,104817.0,104817.0,104020.0,104638.0,776769,0,8377344973,IBOV
2019-09-24,104638.0,104893.0,103504.0,103876.0,971183,0,10431874620,IBOV
2019-09-25,103857.0,104481.0,103034.0,104481.0,1034675,0,10482238984,IBOV
2019-09-26,104485.0,105342.0,104337.0,105319.0,957919,0,10557340484,IBOV
2019-09-27,105319.0,105633.0,104506.0,105078.0,851233,0,9222449023,IBOV
2019-09-30,105078.0,105178.0,104638.0,104745.0,965721,0,9887766632,IBOV
2019-10-01,104745.0,105121.0,103838.0,104053.0,954797,0,10201435959,IBOV
2019-10-02,104049.0,104049.0,100944.0,101031.0,1216203,0,12798382643,IBOV
2019-10-03,101031.0,101560.0,99826.0,101516.0,1069538,0,11832445236,IBOV
2019-10-04,101531.0,102580.0,101057.0,102551.0,1032191,0,12265589838,IBOV
2019-10-07,102546.0,102546.0,100542.0,100573.0,995934,0,10158801892,IBOV
2019-10-08,100565.0,101296.0,99868.0,99981.0,1077557,0,10923541979,IBOV
2019-10-09,100005.0,101567.0,100005.0,101249.0,1796273,0,19069786775,IBOV
2019-10-10,101262.0,102483.0,101152.0,101817.0,880719,0,10602459456,IBOV
2019-10-11,101819.0,104381.0,101819.0,103832.0,1101210,0,12049605839,IBOV
2019-10-14,103834.0,104305.0,103439.0,104302.0,720105,0,7897413230,IBOV
2019-10-15,104299.0,105048.0,104053.0,104490.0,979655,0,11386781411,IBOV
2019-10-16,104486.0,105462.0,103521.0,105423.0,1024166,0,12687269165,IBOV
2019-10-17,105389.0,105891.0,104827.0,105016.0,943352,0,11446405537,IBOV
2019-10-18,105012.0,105464.0,104525.0,104729.0,865303,0,12445203928,IBOV
2019-10-21,104729.0,106027.0,104696.0,106022.0,809766,0,9486790498,IBOV
2019-10-22,106023.0,107421.0,105927.0,107381.0,1172636,0,14231373641,IBOV
2019-10-23,107381.0,107959.0,107041.0,107544.0,1105769,0,13158902896,IBOV
2019-10-24,107553.0,107744.0,106593.0,106986.0,1240444,0,15188013718,IBOV
2019-10-25,106990.0,108083.0,106990.0,107364.0,1185225,0,14208334353,IBOV
2019-10-28,107366.0,108393.0,107363.0,108187.0,883041,0,11137676518,IBOV
2019-10-29,108189.0,108195.0,107313.0,107556.0,982992,0,11340090600,IBOV
2019-10-30,107557.0,108408.0,106622.0,108408.0,1143602,0,14882395670,IBOV
2019-10-31,108403.0,108403.0,106356.0,107220.0,1123734,0,15141761841,IBOV
2019-11-01,107221.0,108496.0,107220.0,108196.0,1224584,0,15999372104,IBOV
2019-11-04,108196.0,109352.0,108196.0,108779.0,1032257,0,14770775954,IBOV
2019-11-05,108779.0,109343.0,108253.0,108719.0,1210588,0,16250937363,IBOV
2019-11-06,108719.0,109633.0,107446.0,108360.0,1204481,0,15402340945,IBOV
2019-11-07,108360.0,109672.0,108360.0,109581.0,1175844,0,15770214497,IBOV
2019-11-08,109572.0,109572.0,107127.0,107629.0,1274362,0,15319893483,IBOV
2019-11-11,107622.0,108367.0,106814.0,108367.0,1005262,0,11037075755,IBOV
2019-11-12,108368.0,108368.0,106233.0,106751.0,1252444,0,14144558700,IBOV
2019-11-13,106751.0,106786.0,105261.0,106060.0,1206337,0,13668709834,IBOV
2019-11-14,106052.0,106758.0,105820.0,106557.0,1269621,0,13148599952,IBOV
2019-11-18,106566.0,107519.0,106246.0,106269.0,1108636,0,13539921344,IBOV
2019-11-19,106269.0,106950.0,105367.0,105864.0,873078,0,10077517962,IBOV
2019-11-21,105866.0,107497.0,105865.0,107497.0,1249239,0,15083441868,IBOV
2019-11-22,107497.0,108692.0,107157.0,108692.0,1021698,0,12586893085,IBOV
2019-11-25,108692.0,108915.0,108080.0,108424.0,1081848,0,11733287778,IBOV
2019-11-26,108424.0,108424.0,106414.0,107059.0,1334677,0,19359114884,IBOV
2019-11-27,107059.0,107991.0,106312.0,107708.0,1051204,0,11682453423,IBOV
2019-11-28,107708.0,108333.0,107148.0,108290.0,781809,0,9492881260,IBOV
2019-11-29,108290.0,108708.0,107759.0,108233.0,919801,0,10640419170,IBOV
2019-12-02,108233.0,109279.0,108233.0,108928.0,1110571,0,12219164488,IBOV
2019-12-03,108931.0,109198.0,108191.0,108956.0,1012178,0,13026250227,IBOV
2019-12-04,108962.0,110301.0,108962.0,110301.0,1002814,0,13092000883,IBOV
2019-12-05,110297.0,111073.0,110008.0,110622.0,980896,0,11636615010,IBOV
2019-12-06,110623.0,111430.0,110623.0,111126.0,1115072,0,12988011439,IBOV
2019-12-09,111125.0,111453.0,110870.0,110977.0,1099644,0,13946737373,IBOV
2019-12-10,110973.0,111184.0,110133.0,110672.0,948807,0,12558987606,IBOV
2019-12-11,110672.0,111227.0,110530.0,110964.0,1103984,0,14641766383,IBOV
2019-12-12,110963.0,112445.0,110963.0,112200.0,1180006,0,15313393531,IBOV
2019-12-13,112205.0,112829.0,111780.0,112565.0,1478323,0,19908702288,IBOV
2019-12-16,112565.0,113197.0,111896.0,111896.0,1343933,0,16494615379,IBOV
2019-12-17,111897.0,112695.0,111897.0,112616.0,1254980,0,14971622298,IBOV
2019-12-18,112618.0,114339.0,112300.0,114315.0,1310996,0,22893896506,IBOV
2019-12-19,114313.0,115132.0,113712.0,115131.0,1105491,0,16162348164,IBOV
2019-12-20,115133.0,115171.0,114526.0,115121.0,1048360,0,19523168270,IBOV
2019-12-23,115119.0,115863.0,114964.0,115863.0,1895740,0,22090199006,IBOV
2019-12-26,115864.0,117220.0,115673.0,117203.0,1015504,0,10548606323,IBOV
2019-12-27,117205.0,117803.0,115995.0,116534.0,1039301,0,10897669413,IBOV
2019-12-30,116530.0,117086.0,115599.0,115645.0,841737,0,10297144874,IBOV
2020-01-02,115652.0,118573.0,115649.0,118573.0,22540869,0,250297964209,IBOV
2020-01-03,118564.0,118792.0,117341.0,117707.0,1223733,0,20214143649,IBOV
2020-01-06,117707.0,117707.0,116269.0,116878.0,1533240,0,21057052213,IBOV
2020-01-07,116872.0,117076.0,115965.0,116662.0,1207095,0,14811049509,IBOV
2020-01-08,116667.0,117335.0,115693.0,116247.0,1369662,0,17808682314,IBOV
2020-01-09,116248.0,116820.0,115411.0,115947.0,1428732,0,17974322291,IBOV
2020-01-10,115948.0,116745.0,114952.0,115503.0,1162190,0,14434540003,IBOV
2020-01-13,115503.0,117333.0,115503.0,117325.0,1338039,0,16711072522,IBOV
2020-01-14,117325.0,117705.0,116610.0,117632.0,1299384,0,15727329977,IBOV
2020-01-15,117632.0,117632.0,116188.0,116414.0,1358591,0,16635654808,IBOV
2020-01-16,116415.0,117106.0,115961.0,116704.0,1287312,0,14659867523,IBOV
2020-01-17,116710.0,118479.0,116710.0,118478.0,1115571,0,14963055143,IBOV
2020-01-20,118478.0,118862.0,117928.0,118862.0,850666,0,11063611204,IBOV
2020-01-21,118861.0,118861.0,117026.0,117026.0,1357289,0,16106157128,IBOV
2020-01-22,117036.0,118401.0,117036.0,118391.0,1269782,0,15562776882,IBOV
2020-01-23,118392.0,119535.0,116906.0,119528.0,1444342,0,19349464688,IBOV
2020-01-24,119528.0,119593.0,118108.0,118376.0,1038044,0,13968948616,IBOV
2020-01-27,118347.0,118347.0,114376.0,114482.0,1517421,0,17626822442,IBOV
2020-01-28,114482.0,116797.0,114475.0,116479.0,1190895,0,14951819404,IBOV
2020-01-29,116495.0,117171.0,115164.0,115385.0,1277866,0,14888957591,IBOV
2020-01-30,115375.0,115528.0,112826.0,115528.0,1542481,0,18293147978,IBOV
2020-01-31,115518.0,115518.0,113148.0,113761.0,1522513,0,18362179883,IBOV
2020-02-03,113761.0,115300.0,113467.0,114629.0,1535149,0,16337120042,IBOV
2020-02-04,114632.0,116556.0,114632.0,115557.0,1431344,0,17429886385,IBOV
2020-02-05,115563.0,117701.0,115562.0,116028.0,1628754,0,21665560164,IBOV
