time,open,high,low,close,tick_volume,spread,real_volume,ticker
2021-04-28,119403.0,121276.0,119403.0,121053.0,1683972,0,22800658673,IBOV
2021-04-29,121053.0,121498.0,119703.0,120066.0,3811347,0,45001019542,IBOV
2021-04-30,120049.0,120125.0,118894.0,118894.0,14595613,0,210845531866,IBOV
2021-05-03,118951.0,119904.0,118528.0,119210.0,8739140,0,92386591352,IBOV
2021-05-04,119210.0,119293.0,117631.0,117712.0,1948620,0,23552867974,IBOV
2021-05-05,117740.0,119734.0,117738.0,119564.0,1809790,0,23450493678,IBOV
2021-05-06,119553.0,119966.0,119071.0,119921.0,1816443,0,24152816727,IBOV
2021-05-07,119922.0,122038.0,119922.0,122038.0,1799703,0,23712975197,IBOV
2021-05-10,122042.0,122772.0,121795.0,121909.0,1883325,0,23711074143,IBOV
2021-05-11,121852.0,122964.0,120145.0,122964.0,1644932,0,22582129370,IBOV
2021-05-12,122964.0,122964.0,119458.0,119710.0,2174562,0,25728216839,IBOV
2021-05-13,119711.0,121426.0,119711.0,120706.0,2014655,0,25551080374,IBOV
2021-05-14,120719.0,122195.0,120719.0,121881.0,2020971,0,26082157633,IBOV
2021-05-17,121880.0,123074.0,121681.0,122938.0,1611812,0,19803986527,IBOV
2021-05-18,122938.0,123544.0,122550.0,122980.0,1582122,0,20105211453,IBOV
2021-05-19,122976.0,123013.0,121595.0,122636.0,7872642,0,94708957782,IBOV
2021-05-20,122642.0,122734.0,122136.0,122701.0,1637463,0,20588509531,IBOV
2021-05-21,122701.0,122799.0,121760.0,122593.0,1688058,0,24292798423,IBOV
2021-05-24,122592.0,124167.0,122526.0,124032.0,1772701,0,21448947277,IBOV
2021-05-25,124032.0,124696.0,122701.0,122988.0,8582125,0,106276251043,IBOV
2021-05-26,122994.0,124256.0,122992.0,123989.0,1683604,0,22314411446,IBOV
2021-05-27,123989.0,124537.0,123470.0,124367.0,1854507,0,36302705339,IBOV
2021-05-28,124367.0,125698.0,124284.0,125561.0,1767521,0,22615504327,IBOV
2021-05-31,125561.0,126216.0,125540.0,126216.0,4437339,0,47135724016,IBOV
2021-06-01,126218.0,128364.0,126218.0,128267.0,10524669,0,128944552982,IBOV
2021-06-02,128270.0,129601.0,128167.0,129601.0,11555104,0,158234098810,IBOV
2021-06-04,129591.0,130137.0,129148.0,130126.0,4212149,0,50455018156,IBOV
2021-06-07,130125.0,131190.0,129498.0,130776.0,5634593,0,77233320642,IBOV
2021-06-08,130776.0,130776.0,129230.0,129787.0,4113199,0,55518303168,IBOV
2021-06-09,129797.0,130883.0,129282.0,129907.0,7404271,0,106392369292,IBOV
2021-06-10,129903.0,130527.0,129526.0,130076.0,4936152,0,68991412200,IBOV
2021-06-11,130076.0,130295.0,128678.0,129441.0,11105648,0,140803053572,IBOV
2021-06-14,129441.0,131084.0,129441.0,130208.0,1608082,0,20171344849,IBOV
2021-06-15,130208.0,130436.0,129304.0,130091.0,3010755,0,38723229414,IBOV
2021-06-16,130091.0,130283.0,128345.0,129260.0,5030218,0,70070964912,IBOV
2021-06-17,129237.0,129920.0,127576.0,128057.0,1985690,0,26032256252,IBOV
2021-06-18,128050.0,128796.0,127595.0,128405.0,1961086,0,34715472765,IBOV
2021-06-21,128405.0,129413.0,128048.0,129265.0,4853182,0,58632727877,IBOV
2021-06-22,129256.0,129259.0,127803.0,128768.0,4134787,0,46084412270,IBOV
2021-06-23,128769.0,129901.0,128182.0,128428.0,1558211,0,21564890153,IBOV
2021-06-24,128433.0,129541.0,128428.0,129513.0,1527719,0,19585152754,IBOV
2021-06-25,129513.0,129748.0,126697.0,127256.0,5476702,0,73956707919,IBOV
2021-06-28,127257.0,128067.0,126629.0,127429.0,1543013,0,20331515704,IBOV
2021-06-29,127429.0,127507.0,126184.0,127327.0,3294908,0,40925112190,IBOV
2021-06-30,127323.0,127323.0,126199.0,126802.0,9257251,0,118629531260,IBOV
2021-07-01,126802.0,127204.0,124994.0,125666.0,13921220,0,164471297031,IBOV
2021-07-02,125667.0,127672.0,125667.0,127622.0,9799183,0,115717970602,IBOV
2021-07-05,127620.0,127633.0,126531.0,126920.0,2936565,0,42032646137,IBOV
2021-07-06,126894.0,126894.0,124866.0,125095.0,5120736,0,58535326147,IBOV
2021-07-07,125096.0,127249.0,125094.0,127019.0,7482167,0,85791024502,IBOV
2021-07-08,127013.0,127013.0,124310.0,125428.0,3566224,0,44227211320,IBOV
2021-07-12,125428.0,127782.0,125428.0,127594.0,1730476,0,19479294808,IBOV
2021-07-13,127594.0,128420.0,126441.0,128168.0,3105582,0,35413262288,IBOV
2021-07-14,128169.0,129620.0,128085.0,128407.0,5901258,0,73321848549,IBOV
2021-07-15,128400.0,128976.0,126922.0,127468.0,1589047,0,19013870746,IBOV
2021-07-16,127468.0,128010.0,125808.0,125960.0,5692013,0,77278903400,IBOV
2021-07-19,125958.0,125958.0,123317.0,124395.0,1946698,0,21335618718,IBOV
2021-07-20,124395.0,125631.0,123631.0,125401.0,24577662,0,287237370213,IBOV
2021-07-21,125418.0,126112.0,125247.0,125929.0,1395109,0,16992396019,IBOV
2021-07-22,125930.0,126428.0,125416.0,126147.0,1290162,0,14906321594,IBOV
2021-07-23,126140.0,126204.0,124422.0,125053.0,1311370,0,14525977043,IBOV
2021-07-26,125058.0,126214.0,125007.0,126004.0,4068031,0,47381105145,IBOV
2021-07-27,126004.0,126026.0,123670.0,124612.0,1449536,0,18202943196,IBOV
2021-07-28,124616.0,126712.0,124543.0,126286.0,3613327,0,48269895114,IBOV
2021-07-29,126285.0,126476.0,124917.0,125675.0,1491471,0,20532697769,IBOV
2021-07-30,125672.0,125673.0,121748.0,121801.0,5479594,0,76480334299,IBOV
2021-08-02,121810.0,124536.0,121797.0,122516.0,2003184,0,21645452762,IBOV
2021-08-03,122516.0,123765.0,120807.0,123577.0,1885670,0,23485977625,IBOV
2021-08-04,123577.0,123587.0,121072.0,121801.0,1860957,0,22885529422,IBOV
2021-08-05,121832.0,123541.0,121128.0,121633.0,6488325,0,87010807133,IBOV
2021-08-06,121633.0,123287.0,121568.0,122810.0,1633537,0,17768743302,IBOV
2021-08-09,122809.0,123597.0,122259.0,123019.0,1620674,0,18509113035,IBOV
2021-08-10,123021.0,123513.0,122062.0,122203.0,1722097,0,19989673863,IBOV
2021-08-11,122204.0,122756.0,120827.0,122056.0,1744028,0,21213292469,IBOV
2021-08-12,122056.0,122095.0,120534.0,120701.0,2148106,0,24669219742,IBOV
2021-08-13,120701.0,121275.0,120045.0,121194.0,2284857,0,23262433213,IBOV
2021-08-16,121192.0,121192.0,118684.0,119180.0,2584965,0,23154851488,IBOV
2021-08-17,119176.0,119177.0,116248.0,117904.0,2676583,0,25551430758,IBOV
2021-08-18,117904.0,118739.0,116489.0,116643.0,2826119,0,27514612010,IBOV
2021-08-19,116641.0,117453.0,114801.0,117165.0,2377370,0,27689476052,IBOV
2021-08-20,117163.0,118308.0,116040.0,118053.0,1955861,0,21936390870,IBOV
2021-08-23,118053.0,118445.0,117062.0,117472.0,1784310,0,18587814471,IBOV
2021-08-24,117474.0,120463.0,117474.0,120211.0,1778118,0,21522872439,IBOV
2021-08-25,120217.0,120818.0,119226.0,120818.0,1679755,0,17054924122,IBOV
2021-08-26,120818.0,120833.0,118719.0,118724.0,1802787,0,19462278324,IBOV
2021-08-27,118725.0,120678.0,118721.0,120678.0,1535747,0,17469652527,IBOV
2021-08-30,120677.0,120685.0,119354.0,119740.0,1477262,0,14476640674,IBOV
2021-08-31,119738.0,120157.0,117911.0,118781.0,2005174,0,26458337304,IBOV
2021-09-01,118819.0,119942.0,118067.0,119396.0,2088056,0,21370124907,IBOV
2021-09-02,119395.0,119397.0,116534.0,116677.0,2224100,0,21654579561,IBOV
2021-09-03,116679.0,117396.0,115583.0,116933.0,2023745,0,28755646725,IBOV
2021-09-06,116897.0,117981.0,116156.0,117869.0,3702832,0,35764060895,IBOV
2021-09-08,117866.0,117866.0,113172.0,113413.0,2841578,0,27398983654,IBOV
2021-09-09,113413.0,116354.0,112435.0,115361.0,2701170,0,29968175460,IBOV
2021-09-10,115370.0,116897.0,114286.0,114286.0,2400841,0,22915377759,IBOV
2021-09-13,114301.0,117046.0,114301.0,116404.0,1883153,0,19100896010,IBOV
2021-09-14,116405.0,117270.0,115809.0,116181.0,1853528,0,19307277724,IBOV
2021-09-15,116191.0,116312.0,114741.0,115063.0,1948057,0,21344493181,IBOV
2021-09-16,115062.0,115062.0,113395.0,113794.0,1932941,0,23246483350,IBOV
2021-09-17,113794.0,113794.0,111157.0,111439.0,2283053,0,35198264704,IBOV
2021-09-20,111432.0,111432.0,107520.0,108844.0,7130072,0,74837339076,IBOV
2021-09-21,109145.0,110923.0,108958.0,110250.0,2077967,0,22237501533,IBOV
2021-09-22,110252.0,113321.0,110251.0,112282.0,2235513,0,27711221407,IBOV
2021-09-23,112282.0,114330.0,112281.0,114064.0,2219826,0,26239152625,IBOV
2021-09-24,114061.0,114061.0,112505.0,113283.0,1894685,0,19922565007,IBOV
2021-09-27,113283.0,114432.0,112360.0,113583.0,2119469,0,24267091854,IBOV
2021-09-28,113584.0,113584.0,109981.0,110124.0,2458235,0,28433662322,IBOV
2021-09-29,110125.0,112028.0,110125.0,111107.0,2146608,0,24238078398,IBOV
2021-09-30,111117.0,112371.0,110743.0,110979.0,2468479,0,27747927180,IBOV
2021-10-01,110980.0,113020.0,110980.0,112900.0,46488998,0,496222452638,IBOV
2021-10-04,112900.0,112900.0,109979.0,110393.0,2315509,0,27014086797,IBOV
2021-10-05,110397.0,111691.0,110087.0,110458.0,2054311,0,22409857142,IBOV
2021-10-06,110454.0,110614.0,108180.0,110560.0,2487264,0,26399115013,IBOV
2021-10-07,110563.0,111522.0,110563.0,110585.0,2128207,0,23417910503,IBOV
2021-10-08,110586.0,114172.0,110586.0,112833.0,2399886,0,26560373030,IBOV
2021-10-11,112834.0,113982.0,112052.0,112181.0,1930449,0,21759682867,IBOV
2021-10-13,112181.0,114159.0,111807.0,113456.0,2565820,0,24082487145,IBOV
2021-10-14,113457.0,113881.0,112708.0,113186.0,1886302,0,19107881257,IBOV
2021-10-15,113189.0,114776.0,113049.0,114648.0,1917406,0,23723116842,IBOV
2021-10-18,114647.0,114927.0,112841.0,114428.0,2089228,0,22871655120,IBOV
2021-10-19,114418.0,114418.0,109947.0,110673.0,2756188,0,27156297983,IBOV
2021-10-20,110678.0,112023.0,110176.0,110786.0,2246963,0,23266588317,IBOV
2021-10-21,110756.0,110756.0,105714.0,107735.0,3046332,0,33119652093,IBOV
2021-10-22,107714.0,107749.0,102854.0,106296.0,4569528,0,40266696394,IBOV
2021-10-25,106296.0,109372.0,106296.0,108715.0,2560056,0,23137560988,IBOV
2021-10-26,108706.0,108706.0,106321.0,106420.0,2336043,0,20591873471,IBOV
2021-10-27,106433.0,108225.0,106045.0,106363.0,2167120,0,21230177659,IBOV
2021-10-28,106369.0,107145.0,105282.0,105705.0,2177680,0,21922218976,IBOV
2021-10-29,105707.0,105954.0,103430.0,103501.0,2435345,0,25834265727,IBOV
2021-11-01,103514.0,106136.0,103514.0,105551.0,2001833,0,20596569603,IBOV
2021-11-03,105547.0,106754.0,104205.0,105617.0,3003601,0,29941377646,IBOV
2021-11-04,105617.0,105627.0,102835.0,103412.0,2313008,0,22765342943,IBOV
2021-11-05,103417.0,105556.0,103417.0,104824.0,2447108,0,25069900531,IBOV
2021-11-08,104824.0,105679.0,104183.0,104781.0,5913685,0,51525715592,IBOV
2021-11-09,104783.0,106674.0,104783.0,105535.0,2149674,0,20645675825,IBOV
2021-11-10,105534.0,107407.0,105140.0,105968.0,2254961,0,24176100863,IBOV
2021-11-11,105988.0,108669.0,105988.0,107595.0,2353536,0,23821195200,IBOV
2021-11-12,107576.0,107915.0,105842.0,106335.0,2295894,0,24940752613,IBOV
2021-11-16,106336.0,106971.0,104113.0,104404.0,2323124,0,20607863464,IBOV
2021-11-17,104406.0,105535.0,102551.0,102949.0,2440371,0,22895257394,IBOV
2021-11-18,102948.0,103757.0,102014.0,102426.0,2074924,0,21128371293,IBOV
2021-11-19,102424.0,103975.0,102143.0,103035.0,1974817,0,20357373508,IBOV
2021-11-22,103036.0,104613.0,102122.0,102122.0,1932578,0,19612734272,IBOV
2021-11-23,102124.0,103841.0,101736.0,103654.0,2477660,0,23396354606,IBOV
2021-11-24,103649.0,105041.0,102464.0,104514.0,2138771,0,19566502899,IBOV
2021-11-25,104514.0,106400.0,104514.0,105811.0,1832439,0,16015233947,IBOV
2021-11-26,105810.0,105810.0,101495.0,102224.0,2114072,0,20345798951,IBOV
2021-11-29,102227.0,104149.0,102226.0,102814.0,2185591,0,18851587394,IBOV
2021-11-30,102814.0,103066.0,100075.0,101916.0,2624618,0,34471138913,IBOV
2021-12-01,101916.0,104087.0,100727.0,100775.0,2705582,0,25674476132,IBOV
2021-12-02,100785.0,104466.0,100785.0,104466.0,2820396,0,27674355153,IBOV
2021-12-03,104465.0,106814.0,104090.0,105070.0,2598860,0,26089921784,IBOV
2021-12-06,105070.0,107498.0,105070.0,106859.0,2148789,0,20886892114,IBOV
2021-12-07,106868.0,108655.0,106868.0,107558.0,1963051,0,23235610534,IBOV
2021-12-08,107558.0,108521.0,107309.0,108096.0,2119300,0,22176742380,IBOV
2021-12-09,108073.0,108090.0,105890.0,106291.0,1715897,0,18295346722,IBOV
2021-12-10,106297.0,108275.0,106297.0,107758.0,1861266,0,16418244154,IBOV
2021-12-13,107758.0,109493.0,107383.0,107383.0,1943515,0,21068865627,IBOV
2021-12-14,107404.0,109148.0,106445.0,106760.0,2014199,0,19823497302,IBOV
2021-12-15,106762.0,107603.0,105697.0,107431.0,2441979,0,23008472510,IBOV
2021-12-16,107433.0,109034.0,107433.0,108326.0,2194289,0,26292164735,IBOV
2021-12-17,108324.0,108324.0,106518.0,107201.0,2161512,0,29106279178,IBOV
2021-12-20,107171.0,107171.0,104358.0,105020.0,1936395,0,19337279059,IBOV
2021-12-21,105210.0,105906.0,105060.0,105500.0,1616677,0,15706927444,IBOV
2021-12-22,105499.0,105711.0,104386.0,105244.0,1472029,0,13858266457,IBOV
2021-12-23,105251.0,105453.0,104637.0,104891.0,1317841,0,11758218245,IBOV
2021-12-27,104892.0,105695.0,104799.0,105554.0,6406688,0,59279685555,IBOV
2021-12-28,105555.0,105652.0,104503.0,104864.0,1271693,0,11814084054,IBOV
2021-12-29,104863.0,105190.0,103851.0,104107.0,1288182,0,10838226016,IBOV
2021-12-30,104106.0,105269.0,104106.0,104822.0,1615846,0,18975961341,IBOV
2022-01-03,104823.0,106126.0,103413.0,103922.0,7281716,0,56203580520,IBOV
2022-01-04,103922.0,104276.0,103096.0,103514.0,2184807,0,19523621589,IBOV
2022-01-05,103514.0,103514.0,100850.0,101006.0,2483462,0,22544370200,IBOV
2022-01-06,101001.0,102235.0,101000.0,101561.0,2463889,0,20119954633,IBOV
2022-01-07,101561.0,102720.0,101104.0,102720.0,2174662,0,20822155527,IBOV
2022-01-10,102719.0,102719.0,101038.0,101945.0,2120196,0,17771190088,IBOV
2022-01-11,101945.0,103781.0,101918.0,103779.0,20652495,0,196053552929,IBOV
2022-01-12,103775.0,105869.0,103771.0,105686.0,2402392,0,23655387481,IBOV
2022-01-13,105686.0,106251.0,104974.0,105530.0,2042530,0,20927127303,IBOV
2022-01-14,105530.0,107062.0,105028.0,106928.0,1922842,0,20865308752,IBOV
2022-01-17,106924.0,106928.0,106097.0,106374.0,1527910,0,11552377558,IBOV
2022-01-18,106369.0,107013.0,105786.0,106668.0,2109495,0,20293923574,IBOV
2022-01-19,106670.0,108602.0,106669.0,108014.0,2159443,0,22118810992,IBOV
2022-01-20,108015.0,109873.0,108015.0,109102.0,2336576,0,23972282159,IBOV
2022-01-21,109097.0,109786.0,108368.0,108942.0,2253470,0,23360417061,IBOV
2022-01-24,108941.0,108948.0,106624.0,107937.0,7184379,0,70455585154,IBOV
2022-01-25,107935.0,110711.0,107185.0,110204.0,2345778,0,24721214090,IBOV
2022-01-26,110207.0,112695.0,110205.0,111289.0,2784064,0,29480963287,IBOV
2022-01-27,111318.0,113057.0,111306.0,112612.0,2287253,0,28453587662,IBOV
2022-01-28,112611.0,112969.0,111407.0,111910.0,2204326,0,25796259470,IBOV
2022-01-31,111910.0,112678.0,111195.0,112144.0,1953342,0,23382960798,IBOV
2022-02-01,112143.0,113302.0,112135.0,113228.0,2020977,0,20774915806,IBOV
2022-02-02,113228.0,113666.0,111645.0,111894.0,1957337,0,19426115856,IBOV
2022-02-03,111897.0,112502.0,111225.0,111696.0,1822591,0,18827688411,IBOV
2022-02-04,111696.0,112415.0,110321.0,112245.0,1944653,0,20166676628,IBOV
2022-02-07,112247.0,112517.0,111490.0,111996.0,1833965,0,19933842913,IBOV
2022-02-08,111995.0,112251.0,110943.0,112235.0,1831247,0,19705325598,IBOV
2022-02-09,112233.0,113163.0,111710.0,112461.0,2104400,0,25901877360,IBOV
2022-02-10,112462.0,113813.0,112163.0,113368.0,2199418,0,26278755402,IBOV
2022-02-11,113368.0,114899.0,113128.0,113572.0,2630236,0,35923055171,IBOV
2022-02-14,113643.0,114167.0,113358.0,113899.0,5761561,0,60609261479,IBOV
2022-02-15,113905.0,114828.0,113883.0,114828.0,2160742,0,24000699019,IBOV
2022-02-16,114830.0,115735.0,114816.0,115181.0,2381695,0,24603502136,IBOV
2022-02-17,115181.0,115214.0,113389.0,113529.0,1866247,0,21572812603,IBOV
2022-02-18,113534.0,114213.0,112701.0,112880.0,1739708,0,18979221897,IBOV
2022-02-21,112880.0,113405.0,111608.0,111725.0,4234924,0,41442972965,IBOV
2022-02-22,111727.0,113315.0,111727.0,112892.0,1932150,0,23582001577,IBOV
2022-02-23,112892.0,113721.0,111748.0,112008.0,2163962,0,23643928717,IBOV
2022-02-24,112001.0,112001.0,109125.0,111592.0,2840934,0,31955995716,IBOV
2022-02-25,111591.0,113142.0,110673.0,113142.0,2617375,0,33293106281,IBOV
2022-03-02,113143.0,115429.0,113143.0,115174.0,2068435,0,22827239345,IBOV
2022-03-03,115173.0,115948.0,115010.0,115166.0,2239268,0,25258833498,IBOV
2022-03-04,115166.0,115166.0,113389.0,114474.0,2072669,0,21903798582,IBOV
2022-03-07,114469.0,114529.0,111140.0,111594.0,2602525,0,30560747656,IBOV
2022-03-08,111594.0,112390.0,110969.0,111204.0,2743430,0,31118124389,IBOV
2022-03-09,111210.0,114051.0,111207.0,113900.0,2737613,0,29177430185,IBOV
2022-03-10,113900.0,113939.0,111889.0,113663.0,2343324,0,24835974356,IBOV
2022-03-11,113664.0,114627.0,111332.0,111713.0,2086593,0,22023563424,IBOV
2022-03-14,111719.0,112299.0,109717.0,109928.0,5505706,0,57388714977,IBOV
2022-03-15,109925.0,109925.0,107781.0,108959.0,2483028,0,23749500052,IBOV
2022-03-16,108958.0,111184.0,108958.0,111112.0,2269979,0,23405821622,IBOV
2022-03-17,111113.0,113088.0,111070.0,113076.0,2281287,0,28399618217,IBOV
2022-03-18,113076.0,115311.0,112475.0,115311.0,2352653,0,36877385965,IBOV
2022-03-21,115307.0,116360.0,115208.0,116155.0,1913424,0,19570372936,IBOV
2022-03-22,116157.0,117541.0,116157.0,117272.0,2656961,0,22273150233,IBOV
2022-03-23,117270.0,118270.0,117036.0,117457.0,1947200,0,20518255722,IBOV
2022-03-24,117457.0,119256.0,117151.0,119053.0,2410441,0,23559930713,IBOV
2022-03-25,119062.0,119729.0,118549.0,119081.0,2410081,0,23737321090,IBOV
2022-03-28,119082.0,119444.0,118061.0,118738.0,1685663,0,17129480544,IBOV
2022-03-29,118740.0,120900.0,118740.0,120014.0,2148797,0,25380003044,IBOV
2022-03-30,120013.0,120531.0,119775.0,120260.0,1941182,0,20260991149,IBOV
2022-03-31,120261.0,120880.0,119999.0,119999.0,1699941,0,22871964632,IBOV
2022-04-01,120001.0,121579.0,120001.0,121570.0,2494109,0,25775220977,IBOV
2022-04-04,121569.0,121570.0,120754.0,121280.0,1624026,0,16891161898,IBOV
2022-04-05,121279.0,121628.0,118794.0,118885.0,1889256,0,22177115515,IBOV
2022-04-06,118885.0,118885.0,116791.0,118228.0,2444949,0,24402749805,IBOV
2022-04-07,118225.0,119247.0,117509.0,118862.0,1878035,0,22065835089,IBOV
2022-04-08,118862.0,118868.0,117487.0,118322.0,2035794,0,21287630704,IBOV
2022-04-11,118320.0,118320.0,116953.0,116953.0,1696265,0,17010281921,IBOV
2022-04-12,116963.0,118615.0,116054.0,116147.0,1784643,0,19656982359,IBOV
2022-04-13,116158.0,117329.0,116158.0,116782.0,2264511,0,24096872072,IBOV
2022-04-14,116779.0,116780.0,115624.0,116182.0,1701336,0,20673299110,IBOV
2022-04-18,116182.0,116191.0,115177.0,115687.0,1464632,0,16390893011,IBOV
2022-04-19,115687.0,115687.0,114277.0,115057.0,1846419,0,21134556031,IBOV
2022-04-20,115057.0,115057.0,113946.0,114344.0,1833439,0,20662075240,IBOV
2022-04-22,114343.0,114343.0,110591.0,111078.0,2099178,0,21920050853,IBOV
2022-04-25,111077.0,111155.0,109222.0,110685.0,1932576,0,20463542633,IBOV
2022-04-26,110684.0,110685.0,107978.0,108213.0,2222547,0,21865084701,IBOV
2022-04-27,108215.0,110108.0,108215.0,109349.0,1851720,0,21726028031,IBOV
2022-04-28,109349.0,110702.0,108906.0,109919.0,1776629,0,21727834866,IBOV
2022-04-29,109924.0,111819.0,107876.0,107876.0,2163838,0,26688731126,IBOV
2022-05-02,107876.0,107884.0,105218.0,106639.0,2309976,0,21473616911,IBOV
2022-05-03,106640.0,107127.0,106033.0,106528.0,1894921,0,17942739938,IBOV
2022-05-04,106529.0,108382.0,104933.0,108344.0,2364269,0,25716430456,IBOV
2022-05-05,108337.0,108337.0,103923.0,105304.0,2478187,0,24076390652,IBOV
2022-05-06,105303.0,106268.0,103984.0,105135.0,2381813,0,24555765149,IBOV
2022-05-09,105109.0,105109.0,102768.0,103250.0,2440448,0,22805311107,IBOV
2022-05-10,103253.0,104286.0,102386.0,103110.0,4235401,0,41055686778,IBOV
2022-05-11,103110.0,105374.0,103008.0,104397.0,2059591,0,23315680565,IBOV
2022-05-12,104396.0,105708.0,103579.0,105688.0,2037079,0,23198042651,IBOV
2022-05-13,105691.0,107773.0,105691.0,106924.0,1895458,0,20922367212,IBOV
2022-05-16,106925.0,108795.0,106852.0,108233.0,1757160,0,18574484072,IBOV
2022-05-17,108246.0,109774.0,108245.0,108789.0,2172267,0,24294160299,IBOV
2022-05-18,108788.0,108923.0,106038.0,106247.0,2207287,0,23507170694,IBOV
2022-05-19,106249.0,107420.0,105760.0,107005.0,1747157,0,18853028683,IBOV
2022-05-20,107056.0,108795.0,107056.0,108488.0,1859016,0,22159887759,IBOV
2022-05-23,108500.0,110680.0,108500.0,110346.0,2221103,0,20364457639,IBOV
2022-05-24,110340.0,110635.0,108399.0,110581.0,2151247,0,23646399914,IBOV
2022-05-25,110580.0,111006.0,109699.0,110580.0,1710523,0,18418790090,IBOV
2022-05-26,110577.0,112102.0,110389.0,111890.0,2081298,0,22015064835,IBOV
2022-05-27,111890.0,112441.0,111558.0,111942.0,1641451,0,19498212483,IBOV
2022-05-30,111944.0,112690.0,110656.0,111032.0,1338534,0,14733299077,IBOV
2022-05-31,111036.0,111903.0,110686.0,111351.0,1853000,0,32462270562,IBOV
2022-06-01,111351.0,111931.0,110822.0,111360.0,1871243,0,18674805706,IBOV
2022-06-02,111363.0,112709.0,111218.0,112393.0,1726151,0,17419758660,IBOV
2022-06-03,112392.0,112392.0,110935.0,111102.0,1524504,0,15061309416,IBOV
2022-06-06,111102.0,111935.0,110015.0,110186.0,1265288,0,12786362685,IBOV
2022-06-07,110185.0,110435.0,109394.0,110070.0,1593409,0,16499760618,IBOV
2022-06-08,110067.0,110142.0,108045.0,108368.0,1670640,0,17163394188,IBOV
2022-06-09,108367.0,108510.0,107068.0,107094.0,1853174,0,20157771996,IBOV
2022-06-10,107091.0,107092.0,104648.0,105481.0,2170907,0,23625228682,IBOV
2022-06-13,105476.0,105478.0,101700.0,102598.0,2255803,0,22722089759,IBOV
2022-06-14,102598.0,103328.0,101325.0,102063.0,1990801,0,18036226978,IBOV
2022-06-15,102068.0,103952.0,102047.0,102807.0,2404351,0,27117131615,IBOV
2022-06-17,102800.0,102801.0,98402.0,99825.0,2451516,0,34381815233,IBOV
2022-06-20,99824.0,100481.0,98409.0,99853.0,4596674,0,51752078962,IBOV
2022-06-21,99854.0,101069.0,99167.0,99685.0,1877325,0,18330031315,IBOV
2022-06-22,99678.0,100374.0,98050.0,99522.0,1737956,0,18615735984,IBOV
2022-06-23,99523.0,100232.0,97775.0,98080.0,1809126,0,19634624044,IBOV
2022-06-24,98081.0,99313.0,98031.0,98672.0,1734682,0,15795825694,IBOV
2022-06-27,98673.0,101106.0,98672.0,100764.0,1608839,0,16695493455,IBOV
2022-06-28,100766.0,102237.0,99956.0,100591.0,1690034,0,16432389401,IBOV
2022-06-29,100592.0,101313.0,99218.0,99622.0,1699392,0,15988469528,IBOV
2022-06-30,99619.0,99619.0,97758.0,98542.0,2233077,0,21145219250,IBOV
2022-07-01,98542.0,99340.0,97231.0,98954.0,1938647,0,18968019474,IBOV
